SMILES,des_cv,pred_cv,Err_pred_des,jobacks,Err_joback_pred
CCCCC(C)C(C)CCO,42.0012,40.8468017578125,0.027484887150545638,59.1181427694551,0.30906486834161767
CC1CC1CC1NC1C,42.0012,40.006591796875,0.047489314665414256,39.793131487376286,0.005364250098448044
CCC(C)CC1CC1C,42.0012,43.00217056274414,0.023831951533388174,45.8203269232064,0.06150450137960414
CC(C)CC1(C)CCCC1,42.0012,41.45564270019531,0.012989088402347663,47.964172433261396,0.13569565371157444
CC1CC1CC1CC1C,42.0012,40.66565704345703,0.031797733315785406,41.09668706175094,0.010488193796406371
CC(CCOO)C(C)COO,42.0012,40.483001708984375,0.03614654559906913,53.008768735298474,0.23629613222789697
CC(C)CC1COC1C,42.0012,39.331443786621094,0.06356380801926859,43.40295242021072,0.0938071814601652
C#CC(C)C(N)C(C)N,42.0012,41.35743713378906,0.015327249369325991,46.56924859143589,0.11191530066055821
CC1COCC(C)(C)O1,42.0012,40.7857666015625,0.028938063637169824,39.35125594973255,0.036453999172539824
C#CC(C)C(C)CO,42.0012,38.95623016357422,0.0724972104707908,39.50567334545421,0.0139079563857938
CCCCC(C)NC=O,42.0012,41.35033798217773,0.015496271959426466,44.86755371017791,0.07839107410935854
CC#CC1CC=CCC1,42.0012,40.57313537597656,0.03400056722244685,35.51787900860684,0.1423299056270987
CCNCC(C)C1COC1,42.0012,39.92877960205078,0.04934193303879928,47.046789506309764,0.15129640043353731
CCCCC(C)C(C)C,42.0012,40.37395858764648,0.03874273621595368,50.54396678466184,0.2012111206139359
CC(O)CC(C)C=O,42.0012,41.51546096801758,0.011564884621925543,38.27169130757719,0.08475637082174547
C#CC(C)C(C)C,42.0012,38.47327041625977,0.08399592353885679,36.40349553035993,0.05685648742642531
CC(C)CC(C)C1CC1,42.0012,40.331298828125,0.03975841575657356,45.23812196130938,0.10846655255452514
C#CC(O)C(O)C1CC1,42.0012,38.23032760620117,0.08978011089680356,37.30200633719605,0.02488663104642283
CC(C=O)C1C(C)C1C,42.0012,41.19103622436523,0.01928906258951561,41.92076930638419,0.017407435361827383
CCC(CO)N(C)CNO,42.0012,38.038333892822266,0.09435125918254078,48.67825099780568,0.21857640500401376
C#CCC(C)C1CC1,42.0012,38.56661224365234,0.08177356257315634,36.62095450264461,0.05312962940021734
C#CC(CC)C(C)CC,42.0012,39.92647552490234,0.04939679045116934,47.34749186975783,0.15673515220761897
CCCCCC1CCC1C,42.0012,40.32259368896485,0.039965675052978336,50.23200498857911,0.19727286023855284
C#CC1CCCCC1C,42.0012,40.92259979248047,0.025680223601219212,39.34028044344726,0.04022135407264912
C#CC(O)CC(C)CC,42.0012,38.49054718017578,0.08358458376961173,44.97767151515317,0.14422988377225904
CC(C)CC1CCC1C,42.0012,39.93994522094727,0.049076092565277465,44.70870119294196,0.10666281606828508
CCOC(CC)CCC1CC1,42.0012,40.22227478027344,0.04235415225580602,54.3636470868695,0.2601255262362933
CC(C)CCCC(C)CO,42.0012,40.55719757080078,0.0343800279325166,53.646144599756134,0.24398672312073016
CCC(CO)CCC(C)C,42.0012,38.80842208862305,0.07601634980374253,53.646144599756134,0.2765850672370692
COC1OC1(C)COC=O,42.0012,38.67058944702149,0.0792979856046616,37.69164812070009,0.025972367225400635
CCC1(C)C(O)C1C=O,42.0012,40.98542785644531,0.02418436005530044,39.02825271456149,0.05014764960650157
CCC1C(C)C(O)C1C,42.0012,42.03133773803711,0.0007175446900829543,43.451985136193144,0.03269464890276585
CC1OC(N)C(N)C1C,42.0012,40.24165344238281,0.04189276872130284,42.67749333541834,0.05707551457840678
C#CC(C)C(C)C1CC1,42.0012,39.08893585205078,0.06933764149474815,42.04164704640538,0.07023300469402186
CC(=O)CCC(N)N,42.0012,38.9112434387207,0.07356829236496325,39.02795091701612,0.0029903562844887438
CC(C)C(C)CCO,42.0012,38.22767639160156,0.0898432332504413,42.702148260358214,0.10478329664998257
CC1CCC2(C)COCC12,42.0012,39.074180603027344,0.06968894691038956,41.93478379907473,0.06821552269718638
CC(CO)C(C)CC=O,42.0012,40.05242156982422,0.04639816077102032,43.743689477276156,0.08438400947797205
CCCC1(C)C(C)C1C,42.0012,39.51435852050781,0.05920881973591671,45.82853002194716,0.13777818093697325
C=CN1C(=CC)C1CO,42.0012,38.61458206176758,0.08063145667820013,38.01887123359295,0.01566881942692369
CCCC(C)CCC(C)C,42.0012,38.70520782470703,0.07847376206615445,56.01596495436079,0.309032561409194
CC(C)CC(C)CO,42.0012,41.87321472167969,0.0030471814691082565,42.702148260358214,0.019411986807419068
CC(C)CC(O)C(C)C,42.0012,40.24580383300781,0.041793952720212385,48.122840804118994,0.16368603431318957
CCCC(CO)C(C)C,42.0012,41.28971481323242,0.016939639504765944,48.17414643005718,0.14290718418478027
C#CC(C)CC(C)CC,42.0012,39.35939407348633,0.06289834401192512,47.34749186975783,0.16871216363994404
CC(O)CC(C)C(C)C,42.0012,42.26469421386719,0.006273492516099309,48.122840804118994,0.12173318308653108
CC(=O)OC(C)CC=O,42.0012,41.086692810058594,0.02177335861693008,39.03686684673,0.052510002182726445
CC(C)CC(C#N)CN,42.0012,39.28507995605469,0.06466767720792048,44.742768570269945,0.1219792334853795
