SMILES,des_cv,pred_cv,Err_pred_des,jobacks,Err_joback_pred
CCCCC(C)=N,49.8674,44.21139526367188,0.11342088691867087,34.511404960834554,0.2810662247406448
CCC(C)(C)CC1CC1,49.8674,41.65031814575195,0.16477863001175214,45.26423057917084,0.07984035931192646
CC(C)CCC(C)C1CC1,49.8674,41.93815612792969,0.1590065628460741,50.71012013100834,0.17298251276897983
CCCC#CC(C)CO,49.8674,44.235111236572266,0.11294530622065192,43.571691259736866,0.015225940459383625
CC1CC(N)C(C)(C)C1,49.8674,42.542701721191406,0.1468835006198157,43.2418097352264,0.016167408772104912
C#CC(CO)C(C)CC,49.8674,41.063255310058594,0.17655110733548188,44.97767151515317,0.08703021017385908
CC#CC(C)CC1CC1,49.8674,39.98744583129883,0.19812450957341216,40.63566679098906,0.015952019761958914
C=CCC(C)C(O)CC,49.8674,42.59033203125,0.14592836138940474,45.65635001815228,0.06715425095705807
CCC(CO)C(C)CO,49.8674,43.83203125,0.12102834216341744,45.80432607545251,0.043059138610697774
CCCCC(C)CCCC=O,49.8674,41.38466262817383,0.1701058681989872,57.108811797216916,0.27533665426058423
CCCCC(O)C(C)CC,49.8674,45.9614143371582,0.07832743762140798,53.646144599756134,0.14324850965399785
CCC1CC(C)C1CC,49.8674,42.384521484375,0.15005551754502947,45.29090615483898,0.06417148423852972
CCCC(C)CC(C)CCC,49.8674,41.65549087524414,0.16467490033079452,61.48796312405975,0.3225423520502881
CCC1C(C)NC12CC2,49.8674,41.29341506958008,0.17193567201057053,38.6882302882612,0.06733791548251154
CCCCCC(CC)CC,49.8674,42.42073822021485,0.1493292567846962,56.06727058029899,0.2433956962563339
C#CC(C)C(O)CCC,49.8674,42.64220428466797,0.14488815770086338,44.97767151515317,0.05192503639719036
CCC(CC)C(C)O,49.8674,44.67242431640625,0.1041757878612832,42.702148260358214,0.04613997506718196
CCCC(C)(O)CO,49.8674,41.91698455810547,0.15943112016857774,40.35843652361501,0.038617651443918065
C=CC(C)CC(C)CC,49.8674,44.81735229492188,0.10126952087091222,48.02617037275696,0.06681394858115298
CCC1CCCCC(C)CC1,49.8674,42.93309020996094,0.13905496958010774,51.257500237220306,0.1624037455735044
CCC(CC)C(CC)CO,49.8674,43.91582489013672,0.11934801312808135,53.646144599756134,0.18137966450740334
C#CC(CC)CCCO,49.8674,43.01250076293945,0.13746253538505215,45.02897714109135,0.04478174957946707
CCC(C)(C=O)C(C)N,49.8674,41.99549865722656,0.15785666272501556,45.7248439976122,0.08156059188699223
CC(=O)C=C(C)CCO,49.8674,43.83049011230469,0.12105924687662313,39.494509716403975,0.10978691537218326
CCC(C)C(C)NCN,49.8674,44.70969772338867,0.10342833748323216,48.88323621082886,0.08537770432055901
CCC(C)CC(C)C,49.8674,44.73309326171875,0.1029591825176619,45.071968614962884,0.007518538986815747
C#CC(C)(C)C(C)CC,49.8674,45.46516418457031,0.08827883177044904,47.32229486168111,0.039244307203169765
CCC(C)C(C)C=O,49.8674,43.798133850097656,0.12170809286031248,40.64151166218186,0.07766990101534842
CC#CC(C)C(N)CC,49.8674,43.92376327514648,0.1191888232563462,45.526737162211454,0.03520950516074964
CCCC(CC)C(C)C,49.8674,41.66481018066406,0.16448801861207804,50.54396678466184,0.17567193809355428
CC(C)=CC(C)CC=O,49.8674,41.60733413696289,0.16564059612165688,42.75095316379059,0.026750725824666016
C#CC(O)C=CC=C,49.8674,41.86618041992188,0.1604499047489568,33.59463203379495,0.24621637105017433
C#CC(O)(C#C)CC,49.8674,41.4036865234375,0.16972437858325284,36.33530704841168,0.1394891054112442
CCCCC(C)C(C)CC,49.8674,41.09567260742188,0.17590103740275467,56.01596495436079,0.2663578563556884
CC(C)C(C)C(C)CO,49.8674,44.76311492919922,0.10235715258467024,48.122840804118994,0.06981561808861884
CCC(C)CC(C)OC,49.8674,44.42164611816406,0.1092046884705427,48.67418994488586,0.08736753157139306
C=C(C)CC(C)C(C)C,49.8674,42.010520935058594,0.15755541826807512,48.056858604421116,0.1258163318400149
CC(C)CC(C)C(C)C,49.8674,43.484901428222656,0.12798939932255035,50.492661158723664,0.1387876885409568
CCOCC(CO)C(C)O,49.8674,42.98668670654297,0.13798018933124714,49.40654740537549,0.12993947231645728
CCC(C)C(N)C=CO,49.8674,44.1644287109375,0.1143627157032952,44.366127078172724,0.004546224349937808
CCC(C)C(N)C(C)C,49.8674,41.95149612426758,0.15873905348448936,50.129192332531765,0.16313241502112139
CCCC(C)CC(C)C,49.8674,46.31491088867188,0.07123870727826452,50.54396678466184,0.08367083482005838
CCOCC(CC)C(C)C,49.8674,44.407005310058594,0.10949828324599656,54.146188114584824,0.17986829994229792
CCC1(CC)CC1C,49.8674,42.63516616821289,0.14502929432429024,39.825632516289375,0.07054586391752518
CCC1(CC)OCC1C,49.8674,41.38665771484375,0.17006586036481255,42.880256182992646,0.03483184572813475
CCCCC(C)C1CC1C,49.8674,40.81491088867188,0.1815312029768572,51.29232509290536,0.20426865394102964
C#CC(C)(O)CC(C)C,49.8674,42.34187316894531,0.15091075193522602,44.95247450707644,0.058074697038539305
CCCCC(C)(O)N1CC1,49.8674,44.00267028808594,0.11760648664085285,47.59501766292786,0.07547738295388909
CCOCC(C)C(C)CO,49.8674,44.77880096435547,0.1020425976819432,51.77636775998016,0.1351498202435391
CCC(C)(C=O)C(C)C,49.8674,43.32339477539063,0.13122812147032684,46.08831282380409,0.05999173931542592
CCOC(CCO)COC,49.8674,44.64974594116211,0.10463056142565873,49.957896546142365,0.1062524840307781
CCCC(C)COCO,49.8674,43.352783203125,0.13063879000860287,46.35567521621938,0.06477938243996714
CCCC(C)C(C)OC,49.8674,44.60711669921875,0.10548541333178096,48.67418994488586,0.08355708128419367
CCCCCCCCC(C)CC,49.8674,43.96819305419922,0.11829786485360745,67.0112669196969,0.34386864962740366
CC#CC(CO)C(C)CO,49.8674,45.1065673828125,0.0954698383550677,46.62256344889296,0.03251636018989553
CCC1CC(C(C)O)C1,49.8674,43.68470764160156,0.12398264915352394,42.338880838337296,0.03178701884924738
CCCC(C)(C)COO,49.8674,42.70518493652344,0.1436251952874336,46.330478208142644,0.07824856146168714
CCCC(C)C(CC)CC,49.8674,42.81223678588867,0.1414784651718624,56.01596495436079,0.23571366090417087
CCCC(CC)CCO,49.8674,46.51663208007813,0.06719355570817565,48.22545205599535,0.03543398564585931
CCCCC(CC)C(C)CC,49.8674,45.24586486816406,0.09267648066343824,61.48796312405975,0.26415085865058174
CCCCOCCCC(C)=O,49.8674,44.83762741088867,0.10086294029990196,54.35241186465899,0.17505726291342405
CCCC(OO)C(C)C,49.8674,43.787986755371094,0.12191157438785474,46.30436959028119,0.05434439248770724
CC1CCCC(C)(C)C1,49.8674,42.85603332519531,0.14060020524039132,41.96275349519502,0.021287445546264775
CC(C)C(C=N)C(C)N,49.8674,42.68849182128906,0.1439599453492851,44.907327364561866,0.04940920944281742
CC(C)CC(C)(C)C=O,49.8674,44.15059280395508,0.11464016965081245,46.08831282380409,0.04204363104496635
CC(C)CCCC(C)N,49.8674,44.6350212097168,0.10492583913103964,50.18049795846996,0.11051059623486936
CC#CC(C)C(C)(C)C,49.8674,43.16132354736328,0.1344781651467035,45.86500898032662,0.05894876057089755
CCC(C)(C)CN(C)C,49.8674,44.2431640625,0.1127838214444708,49.21795827688041,0.10107680993986425
CCC(C)(O)CCOO,49.8674,43.06096649169922,0.1364906433521857,43.96065785353798,0.02046583026205452
C#CC(CC)C(C)CCO,49.8674,43.44669723510742,0.12875551492342854,50.44966968485215,0.13881106642502783
CCC1CC(C)CC1C,49.8674,41.09906768798828,0.17583295523752435,44.17928042457453,0.06972075386888585
