SMILES,des_cv,pred_cv,Err_pred_des,jobacks,Err_joback_pred
N=CC1CC2CC3C=C2C13,23.1721,25.45072937011719,0.09833503955693214,35.233115170811104,0.277647484568669
C1=C2C3C(CN1)C21CN31,23.1721,24.999982833862305,0.07888291669129273,28.720541101431415,0.12954346000757208
CC1CCC(CN)C(N)C1,28.8165,30.449871063232425,0.05668179908151304,47.812715211625274,0.36314281821357874
OCCC12CCCCC1CC2,28.8165,29.16718673706055,0.012169650618935176,45.8118110509414,0.3633260491573344
C1=C2C3CCCCC1NCC23,28.8165,27.89471435546875,0.03198811946389226,40.75764620735313,0.31559555197188416
CN1C2CC(N)C1(CNCN)C2,28.8165,27.741119384765625,0.03731822446287288,54.1430895763294,0.48763323996025426
C1=C2C3C4CCCCC12CC43,28.8165,30.73360824584961,0.06652814345425738,39.5162322860124,0.22225357864574508
CC1C2CCC(C=O)C12O,28.8165,26.63346672058105,0.07575636456262719,39.19440606090794,0.32047785902935333
CC1=C(C=O)CCC(C)CC1,28.8165,27.84856414794922,0.03358963968735907,46.46481256902785,0.4006526098307712
C1=C2NCC3CCCCC1C23,28.8165,30.780672073364254,0.06816136843004031,40.75764620735313,0.24478778983534435
NNCC1CC2CC3C=C2C31,28.8165,27.19092559814453,0.056411236682299026,44.266247734646974,0.38574134945568633
OC12CCCCCNC=C1C2,28.8165,29.033138275146484,0.007517855226918017,40.36551801645695,0.2807440681596177
NCC1CC2CC3C=C2C3C1,28.8165,29.25589179992676,0.015247923929927522,44.4518837520236,0.34185259812313495
C1=CC2(CCCCCC1)CN2,28.8165,31.11857032775879,0.07988722876681023,41.17808308689217,0.24429288604586677
CC1C=C2C(O)CC2C1,28.8165,31.64154052734375,0.09803551879457076,35.69575497730093,0.11357693519958521
CC1=C(C=O)OCCCC1,28.8165,28.989192962646484,0.005992850021566916,39.15616629063882,0.2596519090384746
CC1CCCCC2C=CC2CC1,28.8165,31.53016662597656,0.09417058372725907,49.58943736603969,0.36417575393647544
CC(=N)C(O)CO,28.8165,29.843360900878906,0.03563447680595856,29.720458625687026,0.004135275190055677
NNC1CCCCC2C=C2CCC1,28.8165,29.30307197570801,0.016885186462894747,53.31543517985189,0.45038295426346336
CC12CCCC3C=C1C3C2,28.8165,31.57595252990723,0.09575946176347666,38.238453209401484,0.1742356220061794
CCCCC(C=N)C1CC(C)C1,28.8165,31.15815544128418,0.08126092486194292,55.902830734068935,0.442637250526646
C1=C2NCC3C2N2CC132,28.8165,27.973766326904297,0.02924483102027326,28.720541101431415,0.026001417309296428
C=CC1CCC=CNCCCCCC1,28.8165,31.10897827148437,0.07955436196222211,57.04052428549394,0.4546161932912713
CC(C)CCC=O,28.8165,26.505470275878906,0.08019814079159839,35.22081911842108,0.2474487834379724
NC(CC=O)C1=CC1,28.8165,31.54106903076172,0.09454892269226718,33.10401763899479,0.04721326049536659
CC1C=C(CCCN)C1,28.8165,31.32099914550781,0.08691198256234488,42.47705199310736,0.2626371728765408
OC12C=CCCCC1C2,28.8165,28.50138854980469,0.01093510489460253,33.03359849401641,0.13720000698781476
CCCCCC(C)C(C)CC,39.412,40.101036071777344,0.017482900430765873,61.48796312405975,0.3478229878770187
C#CC(C)C#CC,39.412,41.330902099609375,0.04868827006011814,31.801040360039618,0.29967138281251765
CCCC1C=CCCCCC1,39.412,38.69454193115234,0.01820405127493289,48.89238468373438,0.20857732382144742
C#CC(C)(CCC)CCC,39.412,39.58440017700195,0.004374306734039229,52.845598657318256,0.25094234557374706
C#CC1CCC1CCCC,39.412,35.58113479614258,0.09720047710995182,47.035530073675105,0.24352644181091807
CCCC(C)CC1(CC)CC1,39.412,39.03421020507813,0.009585653986650615,55.65942206348924,0.298695373434657
CC1CC2CCCC=C12,39.412,35.49275588989258,0.099442913582346,36.423050265682356,0.02554136375190678
C#CCCCCCC,39.412,42.11908721923828,0.0686868775814037,41.97810495193526,0.00335847145707143
C#CC(CC)C(C)CC,39.412,41.50440216064453,0.05309048413286644,47.34749186975783,0.12340864274682828
C#CC(CC)CCCCC#N,39.412,41.2276611328125,0.04606873878038417,52.90506444689394,0.22072373290090605
C1=CCC2CCC2CCCCCC1,39.412,36.13102340698242,0.08324816281887693,52.30728473925097,0.309254464514959
[CH]CC1(CCC)CC1,39.412,41.61830139160156,0.05598044736632405,32.5718015263726,0.2777402366861479
C#CC#CC(C#C)CCC,39.412,39.30103302001953,0.002815563279723632,45.02055995423248,0.12704255433578288
CCCC1C(C)C2CCC12,39.412,41.38357543945313,0.0500247498085133,46.56868523144991,0.11134327212001777
C#CC#CC1CC1C#C,39.412,38.69454956054688,0.018203857694436314,34.82492192307809,0.11111662062060322
C#CC(CC)C(C)CC,39.412,41.95343017578125,0.06448366425914065,47.34749186975783,0.1139249721783451
C#CC(C)(C#C)CC,39.412,41.6479606628418,0.05673299154678265,38.705127403016334,0.07603212952080671
C#CC(CCC)C1CCC1C,39.412,38.17979431152344,0.03126473379875575,52.45622261743587,0.2721589087729528
C#CC#CC(C#C)CCC,39.412,41.31205749511719,0.048210126233563085,45.02055995423248,0.08237353029116756
CCC#CC1CCCC1,39.412,40.64139938354492,0.031193529471859407,38.46372095639838,0.056616426414259464
C#CC(C#C)CCC,39.412,41.389625549316406,0.05017825914230202,38.73032441109307,0.0686619897627726
C#CC(C#C)CC(C)CC,39.412,39.24237060546875,0.0043040037179348685,49.62301512455281,0.20919012061296238
CCCCCC1C=CCCC1,39.412,36.18153762817383,0.08196646635101418,51.11563614426328,0.2921630178668041
N#CC1CCCCCCCCC1,39.412,40.16088485717773,0.019001442636195458,48.53761822223156,0.1725822912591343
C#CC(C)CC(C)CC,39.412,42.13037872314453,0.06897337671634356,47.34749186975783,0.11018774048189059
C#CCCC(C)C#C,39.412,42.240623474121094,0.07177061489193888,38.73032441109307,0.09063438317140994
