SMILES,des_cv,pred_cv,Err_pred_des
N=C=NC1OC1CCC=O,30.96,29.25843048095703,0.05496025578304165
COC1C=NCC(N)C1=O,30.96,32.22675704956055,0.04091592537340265
OCCC1CC2CCCC12,30.96,32.210689544677734,0.04039694911749785
C=C1CC=CCCNC1=O,30.96,30.300064086914062,0.021315759466600075
CCCNC1(C)CCCC1,30.96,32.00435256958008,0.03373231813889138
CC=CC1CCC1CCO,30.96,32.7254753112793,0.05702439635915039
CCC1CCCCC1C=O,30.96,32.42765426635742,0.04740485356451618
C=COCCC(C)C=N,30.96,33.48331832885742,0.08150253000185469
CCC1C(O)C1(C)COO,30.96,32.75279998779297,0.057906976349902065
CC1CCCC(C)O1,30.96,32.231048583984375,0.041054540826368675
CCCC12CC1CC2=O,30.96,33.33372497558594,0.07667070334579898
CCCC1=NC(O)O1,30.96,29.177398681640625,0.05757756196251214
CCCC12CCCC1C2,30.96,33.19791030883789,0.07228392470406621
CCC1CCCC(O)C1=O,30.96,31.940143585205078,0.03165838453504771
CC(C)COCN(C=O)OO,30.96,28.247081756591797,0.08762655824961899
O=C1CN2CCOCCC12,30.96,29.871543884277344,0.03515685128303156
CCC12CCCC1CCO2,30.96,33.0811653137207,0.06851309152844645
CCNNC(CCO)NCCO,30.96,32.742271423339844,0.057566906438625415
CCCNC1CCCCCC1,30.96,33.284751892089844,0.0750888854034187
CCC1CCCCC1=O,30.96,33.04220962524414,0.06725483285672286
COC12OCC1C2=CO,30.96,32.456111907958984,0.04832402803485089
CC#CC12CCOC1C2,30.96,31.32744598388672,0.01186841033225833
CCCCC1CC(N)C1=O,30.96,32.604331970214844,0.053111497745957456
CCC1NCC(O)C12CN2,30.96,32.69114685058594,0.05591559594915816
CC1C=C2CCCCNC21,30.96,31.38687515258789,0.01378795712493184
CNC(=O)C(N)NN,30.96,30.84408187866211,0.003744125366210965
CCC=NCC(C)C=CO,30.96,30.062580108642578,0.028986430599399957
CCCNC1CCNC1C,30.96,32.35041809082031,0.04491014505233565
CNC12OCC1C(C)O2,30.96,32.478050231933594,0.0490326302304132
O=CCC1CC(O)C1=O,30.96,31.861122131347656,0.029106011994433315
CCC1NC(OO)N1CO,30.96,30.061630249023438,0.02901711081965644
CCC1(O)C=CC1C=O,30.96,34.03108215332031,0.09919515999096613
